,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
202,0470197.002,"[[-73.96446999999999, 40.686865], [-73.965525, 40.686744], [-73.965822, 40.688209], [-73.96481, 40.688325999999996], [-73.962836, 40.688555], [-73.962694, 40.687819], [-73.962547, 40.687089], [-73.963509, 40.686977], [-73.96446999999999, 40.686865]]",837,         41958,889,322,837,389,375,127,837,41,375,266
203,0470197.003,"[[-73.965525, 40.686744], [-73.96652999999999, 40.686627], [-73.96749299999999, 40.686518], [-73.968491, 40.686403], [-73.96949, 40.686288], [-73.96978299999999, 40.687751999999996], [-73.968785, 40.687868], [-73.967788, 40.687984], [-73.966821, 40.688088], [-73.965822, 40.688209], [-73.965525, 40.686744]]",1154,         55726,1223,645,1154,396,607,79,1154,57,607,231
204,0470197.004,"[[-73.968785, 40.687868], [-73.96978299999999, 40.687751999999996], [-73.970131, 40.689506], [-73.96910299999999, 40.689468], [-73.96807799999999, 40.689451999999996], [-73.96711499999999, 40.689561], [-73.966821, 40.688088], [-73.967788, 40.687984], [-73.968785, 40.687868]]",931,         44381,1011,415,931,381,500,78,931,70,500,307
205,0470199.001,"[[-73.96749299999999, 40.686518], [-73.96652999999999, 40.686627], [-73.965525, 40.686744], [-73.965082, 40.684546], [-73.967056, 40.684318999999995], [-73.96749299999999, 40.686518]]",566,         41586,609,239,566,183,272,46,566,37,272,150
206,0470199.003,"[[-73.96892199999999, 40.684101999999996], [-73.96795999999999, 40.683726], [-73.96688999999999, 40.683482999999995], [-73.964779, 40.68304], [-73.964454, 40.681125], [-73.96654, 40.681557999999995], [-73.967477, 40.681754], [-73.96866399999999, 40.682], [-73.969062, 40.684157], [-73.96892199999999, 40.684101999999996]]",518,         74712,540,253,518,265,282,70,518,20,282,231
207,0470199.004,"[[-73.968491, 40.686403], [-73.96749299999999, 40.686518], [-73.967056, 40.684318999999995], [-73.968054, 40.684205], [-73.96892199999999, 40.684101999999996], [-73.969062, 40.684157], [-73.96949, 40.686288], [-73.968491, 40.686403]]",1138,         42079,1190,586,1138,484,566,89,1138,50,566,467
208,0470201.001,"[[-73.963509, 40.686977], [-73.962547, 40.687089], [-73.962107, 40.684891], [-73.961671, 40.682691], [-73.96161099999999, 40.682375], [-73.962611, 40.682587], [-73.963072, 40.684779999999996], [-73.963509, 40.686977]]",662,         41867,707,321,662,287,323,75,662,40,323,216
209,0470201.002,"[[-73.964779, 40.68304], [-73.963664, 40.682807], [-73.962611, 40.682587], [-73.96161099999999, 40.682375], [-73.961424, 40.681433999999996], [-73.96131199999999, 40.680456], [-73.964454, 40.681125], [-73.964779, 40.68304]]",858,         55154,909,374,858,375,415,101,858,48,415,288
210,0470201.004,"[[-73.965525, 40.686744], [-73.96446999999999, 40.686865], [-73.963509, 40.686977], [-73.963072, 40.684779999999996], [-73.964033, 40.684667999999995], [-73.965082, 40.684546], [-73.965525, 40.686744]]",906,         42482,937,409,906,394,459,105,906,31,459,338
211,0470203.001,"[[-73.962229, 40.678166], [-73.96390099999999, 40.678517], [-73.965341, 40.678818], [-73.96506699999999, 40.679586], [-73.96479, 40.680353], [-73.964454, 40.681125], [-73.96131199999999, 40.680456], [-73.96168, 40.679702], [-73.961957, 40.678934], [-73.962229, 40.678166]]",884,         72833,919,335,884,275,341,91,884,34,341,213
212,0470203.002,"[[-73.96767799999999, 40.680955], [-73.967477, 40.681754], [-73.96654, 40.681557999999995], [-73.964454, 40.681125], [-73.96479, 40.680353], [-73.96506699999999, 40.679586], [-73.965341, 40.678818], [-73.968227, 40.679421999999995], [-73.96795399999999, 40.680189], [-73.96767799999999, 40.680955]]",813,         68015,859,304,813,306,310,98,813,45,310,220
213,0470211.001,"[[-73.980632, 40.696346], [-73.980515, 40.697437], [-73.980544, 40.698246], [-73.976787, 40.698087], [-73.976407, 40.696191999999996], [-73.977375, 40.696242999999996], [-73.978376, 40.696355], [-73.979497, 40.696337], [-73.980632, 40.696346]]",523,         68801,535,452,523,92,214,21,523,12,214,170
214,0470211.002,"[[-73.969728, 40.697804], [-73.96937199999999, 40.695954], [-73.972438, 40.696039999999996], [-73.973457, 40.696079999999995], [-73.976407, 40.696191999999996], [-73.976787, 40.698087], [-73.969728, 40.697804]]",687,        123625,734,149,687,201,283,55,687,44,283,227
215,0470221.001,"[[-73.952687, 40.676245], [-73.95307, 40.676252], [-73.955749, 40.676807], [-73.95547499999999, 40.677575999999995], [-73.955195, 40.678343], [-73.955167, 40.678571], [-73.95528999999999, 40.679202], [-73.952987, 40.678722], [-73.952812, 40.677845], [-73.95272, 40.677029999999995], [-73.952687, 40.676245]]",1630,         60523,1698,1144,1630,451,603,100,1630,61,603,555
216,0470227.001,"[[-73.95380899999999, 40.682848], [-73.953662, 40.682114999999996], [-73.953516, 40.681383], [-73.95337099999999, 40.680641], [-73.955666, 40.681137], [-73.95611199999999, 40.683333], [-73.953954, 40.683581], [-73.95380899999999, 40.682848]]",903,         53211,951,704,903,329,360,90,903,45,360,283
217,0470227.002,"[[-73.95528999999999, 40.679202], [-73.95602199999999, 40.679359], [-73.958292, 40.679831], [-73.958246, 40.679984999999995], [-73.958586, 40.681743], [-73.955666, 40.681137], [-73.95337099999999, 40.680641], [-73.95528999999999, 40.679202]]",852,         67450,873,614,852,294,377,85,852,20,377,311
218,0470389.001,"[[-73.94042, 40.701077], [-73.93950099999999, 40.701281], [-73.93836499999999, 40.701544999999996], [-73.93763, 40.701738999999996], [-73.936982, 40.70191], [-73.93643999999999, 40.700624999999995], [-73.93547, 40.699070999999996], [-73.936216, 40.699408999999996], [-73.93696299999999, 40.699833], [-73.93772799999999, 40.700249], [-73.938902, 40.699037], [-73.939728, 40.69948], [-73.941149, 40.700281], [-73.941931, 40.700725], [-73.94042, 40.701077]]",1325,         80620,1404,204,1325,347,491,114,1325,77,491,336
219,0470389.002,"[[-73.93772799999999, 40.700249], [-73.93696299999999, 40.699833], [-73.936216, 40.699408999999996], [-73.93547, 40.699070999999996], [-73.93675999999999, 40.697831], [-73.938177, 40.698640999999995], [-73.938568, 40.698848], [-73.938902, 40.699037], [-73.93772799999999, 40.700249]]",777,         38565,823,66,777,313,283,115,777,46,283,254
220,0470389.003,"[[-73.933246, 40.697855], [-73.932267, 40.697314999999996], [-73.935222, 40.696985999999995], [-73.93600599999999, 40.697406], [-73.936388, 40.697616], [-73.93675999999999, 40.697831], [-73.93547, 40.699070999999996], [-73.93476199999999, 40.6987], [-73.933987, 40.698263999999995], [-73.933246, 40.697855]]",671,         43723,709,66,671,197,255,70,671,37,255,230
221,0470391.001,"[[-73.93278099999999, 40.700058999999996], [-73.93235, 40.699813999999996], [-73.934009, 40.699109], [-73.934731, 40.698799], [-73.93476199999999, 40.6987], [-73.93547, 40.699070999999996], [-73.93643999999999, 40.700624999999995], [-73.936982, 40.70191], [-73.933951, 40.702673999999995], [-73.93278099999999, 40.700058999999996]]",1157,         97916,1217,187,1157,132,368,69,1157,58,368,284
222,0470231.002,"[[-73.959423, 40.685950999999996], [-73.959276, 40.685217], [-73.95884099999999, 40.683018], [-73.959785, 40.682908999999995], [-73.96022099999999, 40.685109], [-73.96115499999999, 40.685001], [-73.962107, 40.684891], [-73.962547, 40.687089], [-73.95971399999999, 40.687416], [-73.95956799999999, 40.686682999999995], [-73.959423, 40.685950999999996]]",1253,         79722,1314,681,1253,493,579,146,1253,56,579,399
223,0470231.003,"[[-73.96115499999999, 40.685001], [-73.96022099999999, 40.685109], [-73.959785, 40.682908999999995], [-73.960718, 40.682801999999995], [-73.961671, 40.682691], [-73.962107, 40.684891], [-73.96115499999999, 40.685001]]",675,         39835,716,391,675,289,325,84,675,36,325,260
224,0470233.001,"[[-73.95971399999999, 40.687416], [-73.959859, 40.688148], [-73.96000599999999, 40.688880999999995], [-73.957274, 40.689192], [-73.956841, 40.686996], [-73.95956799999999, 40.686682999999995], [-73.95971399999999, 40.687416]]",863,         57539,904,450,863,335,334,104,863,34,334,221
225,0470233.002,"[[-73.958578, 40.690546], [-73.957272, 40.690694], [-73.957056, 40.689456], [-73.957274, 40.689192], [-73.96000599999999, 40.688880999999995], [-73.960293, 40.690346], [-73.959428, 40.690447999999996], [-73.958578, 40.690546]]",2736,         42080,2875,2046,2736,242,869,65,2736,125,869,868
226,0470235.001,"[[-73.95899299999999, 40.692628], [-73.957681, 40.692779], [-73.955826, 40.692993], [-73.95541, 40.690908], [-73.957272, 40.690694], [-73.958578, 40.690546], [-73.959428, 40.690447999999996], [-73.95984399999999, 40.69253], [-73.95899299999999, 40.692628]]",2145,         80377,2267,483,2145,783,782,275,2145,110,782,622
227,0470235.002,"[[-73.957681, 40.692779], [-73.95899299999999, 40.692628], [-73.95984399999999, 40.69253], [-73.96015799999999, 40.694117], [-73.959311, 40.694215], [-73.95799699999999, 40.694365999999995], [-73.956143, 40.694579], [-73.955826, 40.692993], [-73.957681, 40.692779]]",1783,         61197,1816,217,1783,226,413,91,1783,32,413,368
228,0470241.001,"[[-73.952193, 40.693526], [-73.95217199999999, 40.693419], [-73.95190199999999, 40.692063], [-73.951757, 40.69133], [-73.95541, 40.690908], [-73.955826, 40.692993], [-73.956143, 40.694579], [-73.955197, 40.694688], [-73.954307, 40.694790999999995], [-73.952489, 40.695004], [-73.952193, 40.693526]]",1320,        128808,1363,319,1320,664,546,208,1320,36,546,460
229,0470243.002,"[[-73.95117499999999, 40.6884], [-73.951028, 40.687667], [-73.95088299999999, 40.686932999999996], [-73.954538, 40.686512], [-73.954684, 40.687245], [-73.954829, 40.687977], [-73.95117499999999, 40.6884]]",1322,         51456,1369,956,1322,431,609,102,1322,42,609,492
230,0470243.003,"[[-73.95088299999999, 40.686932999999996], [-73.950737, 40.6862], [-73.95058999999999, 40.685466999999996], [-73.954246, 40.685047], [-73.954393, 40.68578], [-73.954538, 40.686512], [-73.95088299999999, 40.686932999999996]]",1235,         51446,1281,816,1235,430,559,104,1235,40,559,472
231,0470245.002,"[[-73.953662, 40.682114999999996], [-73.95380899999999, 40.682848], [-73.953954, 40.683581], [-73.950299, 40.684000999999995], [-73.950155, 40.683268999999996], [-73.950009, 40.682536999999996], [-73.953662, 40.682114999999996]]",1547,         51403,1584,1172,1547,454,654,123,1547,31,654,535
232,0470245.003,"[[-73.950009, 40.682536999999996], [-73.949861, 40.681804], [-73.953516, 40.681383], [-73.953662, 40.682114999999996], [-73.950009, 40.682536999999996]]",658,         25702,689,495,658,255,336,62,658,26,336,264
233,0470247.002,"[[-73.95528999999999, 40.679202], [-73.95337099999999, 40.680641], [-73.949557, 40.680389999999996], [-73.949585, 40.679635999999995], [-73.949679, 40.678543], [-73.952987, 40.678722], [-73.95528999999999, 40.679202]]",1002,         85531,1036,715,1002,382,439,85,1002,25,439,386
234,0470249.001,"[[-73.950299, 40.684000999999995], [-73.950446, 40.684734999999996], [-73.95058999999999, 40.685466999999996], [-73.94731, 40.685846], [-73.947165, 40.685113], [-73.947017, 40.68438], [-73.950299, 40.684000999999995]]",979,         46190,1040,831,979,293,392,99,979,57,392,330
235,0470249.002,"[[-73.950009, 40.682536999999996], [-73.950155, 40.683268999999996], [-73.950299, 40.684000999999995], [-73.947017, 40.68438], [-73.946873, 40.683645999999996], [-73.946727, 40.682914], [-73.950009, 40.682536999999996]]",1244,         46165,1283,1088,1244,340,566,79,1244,34,566,440
236,0470249.004,"[[-73.946749, 40.68024], [-73.949557, 40.680389999999996], [-73.949715, 40.68107], [-73.946437, 40.681449], [-73.946286, 40.680718999999996], [-73.946274, 40.680212999999995], [-73.946749, 40.68024]]",493,         30020,524,403,493,166,232,31,493,28,232,200
237,0470251.002,"[[-73.95088299999999, 40.686932999999996], [-73.951028, 40.687667], [-73.95117499999999, 40.6884], [-73.947893, 40.688776], [-73.94774799999999, 40.688044], [-73.947602, 40.687311], [-73.95088299999999, 40.686932999999996]]",1495,         46179,1562,1098,1495,341,588,77,1495,63,588,568
238,0470251.003,"[[-73.95058999999999, 40.685466999999996], [-73.950737, 40.6862], [-73.95088299999999, 40.686932999999996], [-73.947602, 40.687311], [-73.947456, 40.686578], [-73.94731, 40.685846], [-73.95058999999999, 40.685466999999996]]",1204,         46172,1252,1011,1204,250,435,75,1204,45,435,375
239,0470253.001,"[[-73.949207, 40.695378], [-73.948914, 40.693905], [-73.952193, 40.693526], [-73.952489, 40.695004], [-73.949207, 40.695378]]",1174,         46473,1231,728,1174,394,504,127,1174,52,504,422
240,0470253.002,"[[-73.95190199999999, 40.692063], [-73.95217199999999, 40.693419], [-73.952193, 40.693526], [-73.948914, 40.693905], [-73.948622, 40.69244], [-73.95190199999999, 40.692063]]",1093,         46117,1149,821,1093,339,481,93,1093,47,481,361
241,0470255.002,"[[-73.9495, 40.696847], [-73.949207, 40.695378], [-73.952489, 40.695004], [-73.952925, 40.697204], [-73.949647, 40.697583], [-73.9495, 40.696847]]",2211,         69348,2342,1239,2211,205,755,54,2211,119,755,753
242,0470257.002,"[[-73.94695899999999, 40.698640999999995], [-73.944096, 40.698972999999995], [-73.943949, 40.698222], [-73.946797, 40.697903], [-73.94695899999999, 40.698640999999995]]",508,         20393,519,153,508,73,154,42,508,11,154,122
243,0470257.003,"[[-73.94712799999999, 40.700123], [-73.944617, 40.700404999999996], [-73.944388, 40.700424999999996], [-73.944096, 40.698972999999995], [-73.94695899999999, 40.698640999999995], [-73.949788, 40.69831], [-73.949944, 40.699047], [-73.950091, 40.699791], [-73.947248, 40.700105], [-73.94712799999999, 40.700123]]",601,         80334,627,186,601,126,203,61,601,23,203,159
244,0470259.021,"[[-73.946366, 40.695704], [-73.946638, 40.697179999999996], [-73.946797, 40.697903], [-73.943949, 40.698222], [-73.94352599999999, 40.696031], [-73.946366, 40.695704]]",3419,         59594,3593,2042,3419,265,1053,103,3419,166,1053,1045
245,0470261.001,"[[-73.943243, 40.694558], [-73.9431, 40.693822999999995], [-73.942951, 40.693090999999995], [-73.945787, 40.692765], [-73.946078, 40.69423], [-73.943243, 40.694558]]",1035,         39886,1063,768,1035,210,397,58,1035,26,397,319
246,0470261.002,"[[-73.942807, 40.692358], [-73.942662, 40.691624], [-73.94549599999999, 40.691300000000005], [-73.94564199999999, 40.692032999999995], [-73.945787, 40.692765], [-73.942951, 40.693090999999995], [-73.942807, 40.692358]]",755,         39898,791,579,755,120,278,38,755,35,278,204
247,0470261.004,"[[-73.948331, 40.690974], [-73.948476, 40.691707], [-73.948622, 40.69244], [-73.945787, 40.692765], [-73.94564199999999, 40.692032999999995], [-73.94549599999999, 40.691300000000005], [-73.948331, 40.690974]]",1191,         39879,1246,739,1191,265,460,105,1191,53,460,402
248,0470261.005,"[[-73.945787, 40.692765], [-73.948622, 40.69244], [-73.948914, 40.693905], [-73.946078, 40.69423], [-73.945787, 40.692765]]",885,         39883,923,505,885,287,370,98,885,36,370,312
249,0470263.001,"[[-73.94491099999999, 40.68837], [-73.94774799999999, 40.688044], [-73.947893, 40.688776], [-73.948185, 40.690242], [-73.945349, 40.690567], [-73.942516, 40.690892], [-73.942369, 40.69016], [-73.942222, 40.689428], [-73.942076, 40.688697], [-73.94491099999999, 40.68837]]",1868,        119604,1947,1521,1868,425,777,109,1868,75,777,665
250,0470265.001,"[[-73.94476499999999, 40.687636999999995], [-73.947602, 40.687311], [-73.94774799999999, 40.688044], [-73.94491099999999, 40.68837], [-73.942076, 40.688697], [-73.941932, 40.687962999999996], [-73.94476499999999, 40.687636999999995]]",1054,         39924,1076,906,1054,181,402,57,1054,19,402,321
251,0470265.002,"[[-73.944622, 40.686904], [-73.947456, 40.686578], [-73.947602, 40.687311], [-73.94476499999999, 40.687636999999995], [-73.941932, 40.687962999999996], [-73.941785, 40.687228], [-73.944622, 40.686904]]",1161,         39928,1207,955,1161,235,453,62,1161,40,453,384
252,0470265.003,"[[-73.947456, 40.686578], [-73.944622, 40.686904], [-73.941785, 40.687228], [-73.94163999999999, 40.686496999999996], [-73.944475, 40.686172], [-73.94731, 40.685846], [-73.947456, 40.686578]]",959,         39844,995,800,959,182,340,56,959,36,340,286
253,0470267.001,"[[-73.947165, 40.685113], [-73.944328, 40.685438999999995], [-73.94149399999999, 40.685764], [-73.94134799999999, 40.685030999999995], [-73.94418399999999, 40.684706], [-73.947017, 40.68438], [-73.947165, 40.685113]]",1074,         39904,1101,968,1074,258,417,51,1074,27,417,312
254,0470267.002,"[[-73.944036, 40.683972999999995], [-73.946873, 40.683645999999996], [-73.947017, 40.68438], [-73.94418399999999, 40.684706], [-73.94134799999999, 40.685030999999995], [-73.941204, 40.6843], [-73.944036, 40.683972999999995]]",926,         39890,974,768,926,332,451,79,926,44,451,321
255,0470267.004,"[[-73.946727, 40.682914], [-73.943891, 40.68324], [-73.941058, 40.683567], [-73.94091399999999, 40.682832999999995], [-73.94374499999999, 40.682508], [-73.94658, 40.682181], [-73.946727, 40.682914]]",868,         39878,879,735,868,250,408,52,868,11,408,281
256,0470269.001,"[[-73.943601, 40.681774999999995], [-73.94374499999999, 40.682508], [-73.94091399999999, 40.682832999999995], [-73.940769, 40.682100000000005], [-73.94062, 40.68137], [-73.94344699999999, 40.681047], [-73.943601, 40.681774999999995]]",861,         39750,896,758,861,258,364,70,861,32,364,265
257,0470269.003,"[[-73.943601, 40.681774999999995], [-73.94344699999999, 40.681047], [-73.94326199999999, 40.680051], [-73.943973, 40.680088], [-73.946274, 40.680212999999995], [-73.946286, 40.680718999999996], [-73.946437, 40.681449], [-73.94658, 40.682181], [-73.94374499999999, 40.682508], [-73.943601, 40.681774999999995]]",1088,         60535,1112,914,1088,302,448,83,1088,22,448,402
258,0470273.001,"[[-73.940769, 40.682100000000005], [-73.937933, 40.682427], [-73.935008, 40.682764], [-73.934862, 40.682030999999995], [-73.937788, 40.681694], [-73.94062, 40.68137], [-73.940769, 40.682100000000005]]",739,         40502,763,664,739,203,332,45,739,21,332,225
259,0470273.002,"[[-73.937788, 40.681694], [-73.934862, 40.682030999999995], [-73.934715, 40.681298], [-73.937642, 40.680963], [-73.940477, 40.680634999999995], [-73.94062, 40.68137], [-73.937788, 40.681694]]",507,         40531,521,449,507,126,209,35,507,12,209,145
260,0470273.003,"[[-73.93457099999999, 40.680565], [-73.934508, 40.680220999999996], [-73.934395, 40.679835], [-73.93435099999999, 40.679564], [-73.937398, 40.67973], [-73.938436, 40.679786], [-73.940328, 40.67989], [-73.940477, 40.680634999999995], [-73.937642, 40.680963], [-73.934715, 40.681298], [-73.93457099999999, 40.680565]]",1567,         68667,1607,1409,1567,365,667,95,1567,39,667,584
261,0470275.001,"[[-73.93544399999999, 40.684962999999996], [-73.938368, 40.684626], [-73.941204, 40.6843], [-73.94134799999999, 40.685030999999995], [-73.938515, 40.685358], [-73.93558999999999, 40.685694999999996], [-73.93544399999999, 40.684962999999996]]",1001,         40469,1024,784,1001,215,332,42,1001,19,332,254
262,0470275.003,"[[-73.941058, 40.683567], [-73.938223, 40.683893999999995], [-73.9353, 40.684228999999995], [-73.935155, 40.683496999999996], [-73.93807699999999, 40.683161], [-73.94091399999999, 40.682832999999995], [-73.941058, 40.683567]]",929,         40513,952,775,929,241,363,85,929,21,363,257
263,0470275.004,"[[-73.937933, 40.682427], [-73.940769, 40.682100000000005], [-73.94091399999999, 40.682832999999995], [-73.93807699999999, 40.683161], [-73.935155, 40.683496999999996], [-73.935008, 40.682764], [-73.937933, 40.682427]]",1017,         40566,1043,874,1017,255,438,58,1017,22,438,322
264,0470277.002,"[[-73.93573599999999, 40.686428], [-73.93558999999999, 40.685694999999996], [-73.938515, 40.685358], [-73.938805, 40.686825], [-73.935879, 40.68716], [-73.93573599999999, 40.686428]]",942,         41157,953,876,942,241,409,57,942,11,409,275
265,0470277.003,"[[-73.94149399999999, 40.685764], [-73.94163999999999, 40.686496999999996], [-73.938805, 40.686825], [-73.938515, 40.685358], [-73.94134799999999, 40.685030999999995], [-73.94149399999999, 40.685764]]",487,         39915,495,408,487,112,208,25,487,5,208,182
266,0470515.001,"[[-73.947234, 40.718568999999995], [-73.94925599999999, 40.717287], [-73.94982999999999, 40.716868], [-73.95118, 40.716035999999995], [-73.951859, 40.715528], [-73.952287, 40.718084999999995], [-73.952297, 40.718146999999995], [-73.95240199999999, 40.718796999999995], [-73.952477, 40.719218999999995], [-73.953469, 40.719798], [-73.95271, 40.720451], [-73.95064599999999, 40.721705], [-73.949866, 40.722179], [-73.949078, 40.722539999999995], [-73.948875, 40.721292], [-73.948416, 40.718455], [-73.947234, 40.718568999999995]]",1372,        186641,1421,48,1372,698,700,213,1372,43,700,475
267,0470517.001,"[[-73.955348, 40.720048999999996], [-73.954754, 40.720600999999995], [-73.951646, 40.723486], [-73.95064599999999, 40.721705], [-73.95271, 40.720451], [-73.953469, 40.719798], [-73.954061, 40.719246], [-73.955844, 40.717589], [-73.95713099999999, 40.718388], [-73.955348, 40.720048999999996]]",476,        104308,489,5,476,275,282,73,476,13,282,235
268,0470517.002,"[[-73.95662999999999, 40.720846], [-73.95603799999999, 40.721396999999996], [-73.955443, 40.721945999999996], [-73.954776, 40.72246], [-73.954183, 40.722636], [-73.952494, 40.723205], [-73.951646, 40.723486], [-73.954754, 40.720600999999995], [-73.955348, 40.720048999999996], [-73.95713099999999, 40.718388], [-73.958416, 40.719189], [-73.95662999999999, 40.720846]]",1259,         83059,1297,22,1259,654,673,194,1259,35,673,485
269,0470523.001,"[[-73.95800299999999, 40.710864], [-73.957535, 40.711608999999996], [-73.95680999999999, 40.712756], [-73.95547599999999, 40.712266], [-73.956199, 40.711113], [-73.956859, 40.710452], [-73.958418, 40.7102], [-73.95800299999999, 40.710864]]",1590,         32708,1681,140,1590,585,655,188,1590,86,655,641
270,0470523.002,"[[-73.959533, 40.711424], [-73.959064, 40.712165999999996], [-73.957535, 40.711608999999996], [-73.95800299999999, 40.710864], [-73.958418, 40.7102], [-73.960388, 40.710056], [-73.959943, 40.710786999999996], [-73.959533, 40.711424]]",1255,         31126,1334,81,1255,439,485,167,1255,74,485,437
271,0470523.004,"[[-73.960561, 40.712713], [-73.959797, 40.713887], [-73.958342, 40.713305999999996], [-73.959064, 40.712165999999996], [-73.960561, 40.712713]]",656,         20026,717,48,656,204,238,62,656,60,238,209
272,0470523.005,"[[-73.958342, 40.713305999999996], [-73.95680999999999, 40.712756], [-73.957535, 40.711608999999996], [-73.959064, 40.712165999999996], [-73.958342, 40.713305999999996]]",754,         20187,843,57,754,256,333,72,754,63,333,280
273,0470525.001,"[[-73.959938, 40.707406999999996], [-73.96114399999999, 40.707524], [-73.960984, 40.708357], [-73.960825, 40.709168999999996], [-73.962414, 40.709351999999996], [-73.96229199999999, 40.709921], [-73.962, 40.710432999999995], [-73.961238, 40.710234], [-73.960388, 40.710056], [-73.958418, 40.7102], [-73.956859, 40.710452], [-73.957061, 40.709758], [-73.957488, 40.70908], [-73.957904, 40.708427], [-73.958152, 40.708041], [-73.95838499999999, 40.707676], [-73.958456, 40.707252], [-73.959395, 40.707352], [-73.959938, 40.707406999999996]]",2170,        100122,2219,242,2170,514,829,112,2170,48,829,810
274,0470527.001,"[[-73.951724, 40.707806999999995], [-73.951332, 40.708425999999996], [-73.95282999999999, 40.708974], [-73.95236, 40.709716], [-73.95083, 40.709143], [-73.95076, 40.708802999999996], [-73.95066, 40.708169999999996], [-73.95053, 40.707391], [-73.951724, 40.707806999999995]]",1026,         22365,1117,110,1026,217,370,80,1026,82,370,354
275,0470527.002,"[[-73.953606, 40.707744999999996], [-73.953221, 40.708352999999995], [-73.95282999999999, 40.708974], [-73.951332, 40.708425999999996], [-73.951724, 40.707806999999995], [-73.952092, 40.707224], [-73.953606, 40.707744999999996]]",708,         21020,760,56,708,188,248,70,708,43,248,225
276,0470527.003,"[[-73.951086, 40.705912999999995], [-73.95191, 40.70636], [-73.95230000000001, 40.706489999999995], [-73.95251499999999, 40.706559], [-73.952913, 40.706700999999995], [-73.95375299999999, 40.706981999999996], [-73.954017, 40.70708], [-73.953606, 40.707744999999996], [-73.952092, 40.707224], [-73.951724, 40.707806999999995], [-73.95053, 40.707391], [-73.950406, 40.706652999999996], [-73.950237, 40.705473], [-73.951086, 40.705912999999995]]",804,         38291,862,79,804,271,296,86,804,52,296,274
277,0470527.005,"[[-73.954326, 40.709522], [-73.954719, 40.708901], [-73.955119, 40.708265999999995], [-73.956305, 40.708673999999995], [-73.95698, 40.708906], [-73.957488, 40.70908], [-73.957061, 40.709758], [-73.956859, 40.710452], [-73.95549799999999, 40.709948999999995], [-73.954326, 40.709522]]",868,         35223,921,62,868,333,351,122,868,50,351,336
278,0470527.006,"[[-73.955119, 40.708265999999995], [-73.954719, 40.708901], [-73.954326, 40.709522], [-73.95282999999999, 40.708974], [-73.953221, 40.708352999999995], [-73.953606, 40.707744999999996], [-73.955119, 40.708265999999995]]",1327,         21489,1413,92,1327,290,446,122,1327,82,446,403
279,0470527.007,"[[-73.95549799999999, 40.709948999999995], [-73.955133, 40.710533], [-73.954735, 40.710595], [-73.953856, 40.710263999999995], [-73.95236, 40.709716], [-73.95282999999999, 40.708974], [-73.954326, 40.709522], [-73.95549799999999, 40.709948999999995]]",991,         22688,1064,107,991,101,319,44,991,71,319,293
280,0470529.001,"[[-73.953163, 40.705543999999996], [-73.95253199999999, 40.704983], [-73.951086, 40.705912999999995], [-73.950237, 40.705473], [-73.95190000000001, 40.704418], [-73.953812, 40.703181], [-73.954442, 40.703747], [-73.955074, 40.704312], [-73.953163, 40.705543999999996]]",986,         49086,986,2,986,49,252,8,986,0,252,220
281,0470529.002,"[[-73.95230000000001, 40.706489999999995], [-73.95191, 40.70636], [-73.951086, 40.705912999999995], [-73.95253199999999, 40.704983], [-73.953163, 40.705543999999996], [-73.955074, 40.704312], [-73.955704, 40.704876], [-73.95633699999999, 40.705439], [-73.954424, 40.706672999999995], [-73.954129, 40.70692], [-73.95375299999999, 40.706981999999996], [-73.952913, 40.706700999999995], [-73.95251499999999, 40.706559], [-73.95230000000001, 40.706489999999995]]",1616,         63616,1643,14,1616,119,421,31,1616,25,421,367
282,0470529.003,"[[-73.958067, 40.706997], [-73.958276, 40.707198], [-73.958456, 40.707252], [-73.95838499999999, 40.707676], [-73.958152, 40.708041], [-73.957904, 40.708427], [-73.957353, 40.708231999999995], [-73.956724, 40.70801], [-73.954017, 40.70708], [-73.95375299999999, 40.706981999999996], [-73.954129, 40.70692], [-73.954424, 40.706672999999995], [-73.95633699999999, 40.705439], [-73.958067, 40.706997]]",1377,         62190,1404,18,1377,78,328,20,1377,26,328,290
283,0470531.001,"[[-73.951921, 40.701487], [-73.95128799999999, 40.700922], [-73.950756, 40.700444999999995], [-73.950091, 40.699791], [-73.95336999999999, 40.699405], [-73.95702, 40.698974], [-73.957167, 40.699708], [-73.953856, 40.700165], [-73.951921, 40.701487]]",3318,         65166,3325,7,3318,86,575,28,3318,7,575,478
284,0470531.002,"[[-73.955091, 40.701381999999995], [-73.953181, 40.702617], [-73.951921, 40.701487], [-73.953856, 40.700165], [-73.957167, 40.699708], [-73.95722599999999, 40.7], [-73.955091, 40.701381999999995]]",2491,         61321,2503,9,2491,41,526,8,2491,12,526,455
285,0470533.005,"[[-73.958456, 40.707252], [-73.958276, 40.707198], [-73.958067, 40.706997], [-73.95633699999999, 40.705439], [-73.958244, 40.704203], [-73.959656, 40.703354], [-73.95988899999999, 40.703032], [-73.96003499999999, 40.703162999999996], [-73.960341, 40.703437], [-73.96001199999999, 40.703973999999995], [-73.959338, 40.705180999999996], [-73.959155, 40.705501999999996], [-73.95855, 40.706880999999996], [-73.958456, 40.707252]]",1308,         60932,1310,6,1308,49,320,7,1308,1,320,267
