,lat,lng,price,htype,comm
3731,41.915733,-87.64393,450000.0,Condo,Lincoln Park
3732,41.8702,-87.62474,355000.0,Condo,Loop
3733,41.870872,-87.62807,210000.0,Condo,Loop
3734,41.892998,-87.671,317500.0,Condo,Goose Island
3735,41.871593,-87.62642,190000.0,Condo,Loop
3736,41.933216,-87.66132,450000.0,Condo,
3737,41.918194,-87.706406,292500.0,Condo,Logan Square
3738,41.943924,-87.645645,235000.0,Condo,
3739,42.005024,-87.67466,250000.0,Condo,Rogers Park
3740,41.897278,-87.63023,242500.0,Condo,Near North Side
3741,41.952026,-87.78316,182000.0,Townhouse,Dunning
3742,41.9559,-87.670204,320000.0,Condo,
3743,41.92743,-87.661804,636000.0,Condo,DePaul
3744,41.94939,-87.6507,728000.0,Condo,
3745,41.886562,-87.62159,275000.0,Condo,Loop
3746,41.960136,-87.64769,242000.0,Condo,Uptown
3747,41.939816,-87.68057,448000.0,Condo,Roscoe Village
3748,41.992188,-87.68023,70500.0,Condo,West Rogers Park
3749,41.946476,-87.658775,600000.0,Condo,Lakeview
3750,41.91761,-87.67306,398000.0,Condo,Bucktown
3751,41.879917,-87.64177,250000.0,Condo,
3752,41.87042,-87.62639,225000.0,Condo,Loop
3753,41.945786,-87.64406,100000.0,Condo,
3754,42.009556,-87.704994,148000.0,Condo,West Rogers Park
3755,41.903774,-87.679535,500000.0,Townhouse,Wicker Park
3756,41.873486,-87.66198,131000.0,Condo,University Village / Little Italy
3757,41.871902,-87.63325,286500.0,Condo,Loop
3758,41.94141,-87.658646,505000.0,Condo,
3759,41.943607,-87.64133,1100500.0,Condo,
3760,41.925274,-87.643684,335000.0,Condo,Lincoln Park
3761,41.773304,-87.570435,20000.0,Condo,South Shore
3762,41.890232,-87.618164,280000.0,Condo,
3763,41.7763,-87.59644,98000.0,Condo,Woodlawn
3764,41.994247,-87.66259,240000.0,Condo,Edgewater
3765,41.90007,-87.63184,1192500.0,Condo,Near North Side
3766,41.919327,-87.677414,367500.0,Condo,Bucktown
3767,41.97674,-87.733635,150000.0,Condo,North Park
3768,41.931263,-87.67547,407500.0,Condo,DePaul
3769,41.92247,-87.65874,480000.0,Condo,DePaul
3770,41.942013,-87.64615,564000.0,Condo,
3771,41.871902,-87.63325,176000.0,Condo,Loop
3772,41.89139,-87.621315,640000.0,Condo,Near North Side
3773,41.946434,-87.66179,295000.0,Condo,
3774,41.86012,-87.642204,545000.0,Townhouse,University Village / Little Italy
3775,41.979042,-87.656944,354000.0,Townhouse,Edgewater
3776,41.876225,-87.65125,235000.0,Condo,
3777,41.914097,-87.63364,760000.0,Condo,Lincoln Park
3778,41.890232,-87.618164,168500.0,Condo,
3779,41.904167,-87.66468,505000.0,Condo,Goose Island
3780,41.771313,-87.57037,36000.0,Condo,South Shore
3781,41.7896,-87.73369,38000.0,Condo,West Elsdon
3782,41.91259,-87.677155,297500.0,Condo,Wicker Park
3783,42.010933,-87.708015,125000.0,Condo,West Rogers Park
3784,41.887157,-87.64463,451000.0,Condo,
3785,41.86804,-87.62899,382500.0,Condo,Loop
3786,41.913425,-87.64513,899000.0,Condo,Lincoln Park
3787,41.980312,-87.65444,245000.0,Condo,Edgewater
3788,41.800232,-87.60428,33500.0,Condo,Hyde Park
3789,41.96134,-87.64932,86500.0,Condo,Uptown
3790,41.95771,-87.74826,100000.0,Condo,Portage Park
3791,41.92674,-87.66859,395000.0,Condo,DePaul
3792,41.947235,-87.64308,655000.0,Condo,
3793,41.899834,-87.67491,520000.0,Condo,Wicker Park
3794,41.780266,-87.73835,140000.0,Townhouse,Clearing
3795,41.975685,-87.68496,215000.0,Condo,Lincoln Square
3796,41.993687,-87.79966,115000.0,Condo,Norwood Park
3797,41.89884,-87.680756,450000.0,Condo,Ukranian Village
3798,41.958794,-87.64697,148000.0,Condo,Uptown
3799,41.996662,-87.683876,37000.0,Condo,West Rogers Park
3800,41.93958,-87.639046,275000.0,Condo,
3801,41.920254,-87.70663,237500.0,Condo,Logan Square
3802,41.908554,-87.66901,564000.0,Condo,Wicker Park
3803,41.94276,-87.66486,519000.0,Condo,
3804,41.961754,-87.75632,103000.0,Condo,Portage Park
3805,41.891888,-87.68713,230000.0,Condo,West Town
3806,41.964165,-87.660614,267000.0,Condo,Uptown
3807,41.95651,-87.65273,190000.0,Condo,Uptown
3808,41.992393,-87.79825,90000.0,Condo,Norwood Park
3809,41.954136,-87.64594,199000.0,Condo,
3810,41.961975,-87.67286,99000.0,Condo,Ravenswood
3811,41.874027,-87.62944,258000.0,Condo,Loop
3812,41.892082,-87.62886,260000.0,Condo,Near North Side
3813,41.980003,-87.68267,375000.0,Condo,Lincoln Square
3814,41.824844,-87.6176,45500.0,Condo,Douglas
3815,41.90033,-87.61995,430000.0,Condo,Near North Side
3816,41.889793,-87.62605,294000.0,Condo,Near North Side
3817,41.94212,-87.645325,247500.0,Condo,
3818,41.887062,-87.61969,43000.0,Condo,Loop
3819,41.94302,-87.643585,234500.0,Condo,
3820,41.939747,-87.648026,382000.0,Condo,
3821,41.882145,-87.6609,775000.0,Townhouse,
3822,41.912376,-87.682755,560000.0,Condo,Wicker Park
3823,41.918762,-87.64005,1140000.0,Condo,Lincoln Park
3824,41.90497,-87.66585,461000.0,Condo,Goose Island
3825,41.996014,-87.69434,65000.0,Condo,West Rogers Park
3826,41.931545,-87.671814,775000.0,Townhouse,DePaul
3827,41.888836,-87.63192,250000.0,Condo,Near North Side
3828,41.835007,-87.6357,334500.0,Townhouse,Armour Square
3829,41.940998,-87.65863,410000.0,Condo,
3830,41.9544,-87.65257,200000.0,Condo,
3831,41.89799,-87.62521,345000.0,Condo,Near North Side
3832,41.970974,-87.80673,73000.0,Condo,Norwood Park
3833,41.894142,-87.66607,537500.0,Condo,Goose Island
3834,41.964485,-87.70367,214500.0,Condo,Albany Park
3835,42.00633,-87.666275,65000.0,Condo,Rogers Park
3836,41.96473,-87.668205,375000.0,Condo,Ravenswood
3837,41.934383,-87.67421,381500.0,Condo,Roscoe Village
3838,41.897038,-87.680176,460000.0,Condo,Ukranian Village
3839,41.927917,-87.65549,825000.0,Townhouse,DePaul
3840,41.795677,-87.59152,51500.0,Condo,Hyde Park
3841,41.93924,-87.67021,260000.0,Condo,
3842,41.89139,-87.621315,349000.0,Condo,Near North Side
3843,41.881313,-87.68782,187500.0,Condo,
3844,41.990334,-87.78069,65000.0,Condo,Norwood Park
3845,41.893578,-87.61511,695000.0,Condo,Near North Side
3846,41.962036,-87.669495,161500.0,Condo,Ravenswood
3847,41.925564,-87.660164,310000.0,Condo,DePaul
3848,41.95335,-87.66853,804000.0,Condo,
3849,41.87953,-87.653786,260000.0,Condo,
3850,41.939148,-87.79071,150500.0,Condo,Dunning
3851,41.93125,-87.66694,680000.0,Condo,DePaul
3852,41.80782,-87.611046,187000.0,Condo,Grand Boulevard
3853,41.91795,-87.64279,699000.0,Condo,Lincoln Park
3854,41.93243,-87.65041,422000.0,Condo,DePaul
3855,41.959816,-87.650475,79000.0,Condo,Uptown
3856,41.987812,-87.665405,285000.0,Condo,Edgewater
3857,41.81271,-87.61237,410000.0,Townhouse,Grand Boulevard
3858,41.89229,-87.659134,275000.0,Condo,Goose Island
3859,42.00071,-87.66887,245000.0,Condo,Rogers Park
3860,41.892258,-87.62158,383500.0,Condo,Near North Side
3861,41.86869,-87.62538,200000.0,Condo,Loop
3862,41.966938,-87.69285,200000.0,Condo,Ravenswood
3863,41.89884,-87.680756,323000.0,Condo,Ukranian Village
3864,41.96325,-87.663345,224000.0,Condo,Uptown
3865,41.895298,-87.63918,1980000.0,Condo,Near North Side
3866,41.888348,-87.62881,180000.0,Condo,Near North Side
3867,41.946625,-87.64371,346000.0,Condo,
3868,41.89832,-87.632355,570000.0,Condo,Near North Side
3869,41.943394,-87.68766,384000.0,Condo,Roscoe Village
3870,41.90739,-87.68089,370500.0,Condo,Wicker Park
3871,41.963017,-87.675606,710000.0,Townhouse,Ravenswood
3872,41.93555,-87.63484,150000.0,Condo,
3873,41.87629,-87.64172,240000.0,Condo,
3874,41.889584,-87.63306,311000.0,Condo,Near North Side
3875,41.89781,-87.634926,825000.0,Condo,Near North Side
3876,41.918385,-87.80555,59000.0,Condo,Galewood
3877,41.861313,-87.64862,600000.0,Townhouse,University Village / Little Italy
3878,41.90188,-87.62671,387500.0,Condo,Near North Side
3879,41.938683,-87.65442,635000.0,Condo,
3880,41.88482,-87.64658,350000.0,Condo,
3881,42.00913,-87.70832,81000.0,Condo,West Rogers Park
3882,41.962868,-87.706184,206000.0,Condo,Albany Park
3883,41.9559,-87.64841,350000.0,Condo,Uptown
3884,41.808186,-87.719475,55000.0,Condo,Archer Heights
3885,41.950966,-87.652374,400000.0,Condo,Lakeview
3886,41.691383,-87.60803,137500.0,Townhouse,Pullman
3887,41.89175,-87.67222,525000.0,Townhouse,Ukranian Village
3888,41.876225,-87.65125,340000.0,Condo,
3889,41.917664,-87.710464,227500.0,Condo,Logan Square
3890,41.972916,-87.651634,60000.0,Condo,Uptown
3891,41.78394,-87.6023,32500.0,Condo,Woodlawn
3892,41.889793,-87.62605,190000.0,Condo,Near North Side
3893,41.93932,-87.76667,180000.0,Condo,Portage Park
3894,41.94245,-87.734985,135000.0,Condo,Irving Park
3895,41.930786,-87.64194,235000.0,Condo,Lincoln Park
3896,41.891075,-87.638535,810000.0,Condo,Near North Side
3897,41.923065,-87.64256,790000.0,Condo,Lincoln Park
3898,42.00547,-87.82109,140000.0,Condo,Edison Park
3899,41.92817,-87.67234,360000.0,Condo,DePaul
3900,41.77794,-87.795494,95000.0,Condo,Clearing
3901,41.85875,-87.65611,290000.0,Condo,Pilsen
3902,41.892445,-87.615166,405000.0,Condo,Near North Side
3903,41.98052,-87.66693,395000.0,Condo,Edgewater
3904,41.840225,-87.62254,43000.0,Condo,Douglas
3905,41.890232,-87.618164,155000.0,Condo,
3906,41.94795,-87.6446,211000.0,Condo,
3907,41.871704,-87.62642,310000.0,Condo,Loop
3908,41.974876,-87.6621,250000.0,Condo,Uptown
3909,41.97213,-87.84413,90000.0,Condo,O'Hare
3910,41.941723,-87.67876,577500.0,Condo,Roscoe Village
3911,41.906124,-87.664734,141000.0,Condo,Goose Island
3912,41.891457,-87.61894,518500.0,Condo,Near North Side
3913,41.912254,-87.63395,290000.0,Condo,Lincoln Park
3914,41.951557,-87.65098,229000.0,Condo,
3915,41.889584,-87.63306,210000.0,Condo,Near North Side
3916,41.891045,-87.62343,220000.0,Condo,Near North Side
3917,41.89836,-87.67501,223000.0,Condo,Ukranian Village
3918,41.956238,-87.65422,375000.0,Condo,Uptown
3919,41.837315,-87.63304,289000.0,Condo,Armour Square
3920,41.913647,-87.64196,760500.0,Condo,Lincoln Park
3921,41.92443,-87.7054,300000.0,Condo,Logan Square
3922,41.94472,-87.652756,347000.0,Condo,
3923,41.990623,-87.66586,150000.0,Condo,Edgewater
3924,41.90058,-87.66951,161500.0,Condo,Wicker Park
3925,41.894505,-87.62713,865000.0,Condo,Near North Side
3926,41.968006,-87.65443,200000.0,Condo,Uptown
3927,41.884075,-87.64465,237500.0,Condo,
3928,41.989025,-87.67106,159000.0,Condo,Edgewater
3929,41.904396,-87.67618,435000.0,Condo,Wicker Park
3930,41.91011,-87.68396,420000.0,Condo,Wicker Park
3931,41.947414,-87.65956,475000.0,Condo,
3932,41.94424,-87.65691,460000.0,Townhouse,
3933,41.960136,-87.64769,102000.0,Condo,Uptown
3934,42.005127,-87.66837,138500.0,Condo,Rogers Park
3935,41.793777,-87.58326,175000.0,Condo,Hyde Park
3936,41.7786,-87.59249,102500.0,Condo,Woodlawn
3937,41.941864,-87.6626,690000.0,Condo,
3938,41.918705,-87.67746,520000.0,Condo,Bucktown
3939,41.926964,-87.655685,400000.0,Condo,DePaul
3940,41.939022,-87.638855,340000.0,Condo,
3941,41.889793,-87.62605,190000.0,Condo,Near North Side
3942,41.972916,-87.651634,73000.0,Condo,Uptown
3943,41.93924,-87.67021,400000.0,Condo,
3944,41.95361,-87.646545,305000.0,Condo,
3945,41.96722,-87.67167,193000.0,Condo,Ravenswood
3946,41.97885,-87.65608,215000.0,Condo,Edgewater
3947,41.8821,-87.72112,48000.0,Condo,West Garfield Park
3948,41.917507,-87.67678,450000.0,Condo,Bucktown
3949,41.92055,-87.737305,62500.0,Condo,Hermosa
3950,41.966496,-87.69181,267500.0,Condo,Ravenswood
3951,41.89152,-87.61278,380000.0,Condo,Near North Side
3952,42.013603,-87.67423,210000.0,Townhouse,Rogers Park
3953,41.952812,-87.66522,490000.0,Condo,
3954,41.95096,-87.676125,515000.0,Condo,North Center
3955,41.949615,-87.645775,215000.0,Condo,
3956,41.93236,-87.65904,384500.0,Condo,DePaul
3957,41.945557,-87.642136,365000.0,Condo,
3958,41.92789,-87.704056,390000.0,Condo,Logan Square
3959,41.900574,-87.68176,220000.0,Condo,Wicker Park
3960,41.997635,-87.78895,85500.0,Condo,Norwood Park
3961,41.952408,-87.665276,327500.0,Condo,
3962,41.9867,-87.78797,63000.0,Condo,Norwood Park
3963,41.919662,-87.678,300000.0,Condo,Bucktown
3964,41.928806,-87.65006,585000.0,Condo,DePaul
3965,41.931995,-87.672676,340000.0,Condo,DePaul
3966,41.89703,-87.67184,600000.0,Condo,Goose Island
3967,41.877705,-87.643616,251000.0,Condo,
3968,41.994072,-87.65464,109000.0,Condo,
3969,41.980312,-87.65444,81500.0,Condo,Edgewater
3970,41.904655,-87.62964,170000.0,Condo,Near North Side
3971,41.953617,-87.7557,95500.0,Condo,Portage Park
3972,41.995106,-87.660645,60500.0,Condo,Edgewater
3973,41.960136,-87.64769,125000.0,Condo,Uptown
3974,41.940582,-87.65742,600000.0,Condo,
3975,41.96703,-87.6607,375000.0,Condo,Uptown
3976,41.940556,-87.65691,400000.0,Condo,
3977,41.891075,-87.638535,462500.0,Condo,Near North Side
3978,41.96997,-87.669235,202500.0,Condo,Ravenswood
3979,41.985325,-87.6718,255000.0,Condo,Edgewater
3980,41.856365,-87.61858,497500.0,Condo,Near South Side
3981,41.954937,-87.699135,175000.0,Condo,Irving Park
3982,41.879475,-87.64811,440000.0,Condo,Greektown
3983,41.991608,-87.65569,55000.0,Condo,Edgewater
3984,41.88603,-87.633575,117000.0,Condo,Loop
3985,41.85891,-87.6235,178000.0,Condo,Near South Side
3986,41.93924,-87.67021,495000.0,Condo,
3987,41.93587,-87.63799,259000.0,Condo,
3988,41.891457,-87.61894,540000.0,Condo,Near North Side
3989,41.798824,-87.58863,181000.0,Condo,Hyde Park
3990,41.949886,-87.678444,690000.0,Condo,North Center
3991,41.998,-87.67706,133500.0,Condo,West Rogers Park
3992,41.91087,-87.66921,405000.0,Condo,Wicker Park
3993,41.909126,-87.649895,349000.0,Condo,Near North Side
3994,41.94204,-87.65119,616000.0,Condo,
3995,41.996914,-87.656006,52000.0,Condo,Edgewater
3996,41.859406,-87.62036,25000.0,Condo,Near South Side
3997,41.981674,-87.65449,283000.0,Condo,Edgewater
3998,41.796555,-87.59226,1375000.0,Townhouse,Hyde Park
3999,41.996166,-87.786194,135000.0,Condo,Norwood Park
4000,41.953014,-87.65224,435000.0,Townhouse,
4001,41.92758,-87.693474,175000.0,Condo,Bucktown
4002,42.006943,-87.67115,80000.0,Condo,Rogers Park
4003,41.95696,-87.6542,268500.0,Condo,Uptown
4004,41.960136,-87.64769,87000.0,Condo,Uptown
4005,41.94239,-87.745026,60500.0,Condo,Portage Park
4006,41.90617,-87.625824,1400000.0,Condo,Near North Side
4007,41.925987,-87.639496,134000.0,Condo,Lincoln Park
4008,41.954014,-87.67439,243000.0,Condo,North Center
4009,41.944798,-87.644966,120000.0,Condo,
4010,41.892445,-87.615166,245000.0,Condo,Near North Side
4011,41.92942,-87.64102,163000.0,Condo,Lincoln Park
4012,41.89549,-87.68475,322000.0,Condo,West Town
4013,41.893578,-87.61511,850000.0,Condo,Near North Side
4014,41.891003,-87.63376,436000.0,Condo,Near North Side
4015,41.76738,-87.571785,56000.0,Condo,South Shore
4016,41.880768,-87.66487,197500.0,Condo,
4017,41.920364,-87.67736,377000.0,Condo,Bucktown
4018,41.800232,-87.60428,86000.0,Condo,Hyde Park
4019,41.92059,-87.6829,230000.0,Condo,Bucktown
4020,41.970585,-87.6935,256000.0,Condo,Ravenswood
4021,41.97699,-87.84477,218000.0,Townhouse,O'Hare
4022,41.791935,-87.588486,416000.0,Townhouse,Hyde Park
4023,41.9333,-87.63858,380000.0,Condo,
4024,41.912823,-87.67873,635000.0,Condo,Wicker Park
4025,41.93125,-87.66315,562000.0,Condo,DePaul
4026,41.901463,-87.63777,207500.0,Condo,Near North Side
4027,41.94708,-87.68284,440000.0,Condo,North Center
4028,41.909283,-87.68562,255000.0,Condo,West Town
4029,41.941803,-87.74867,58000.0,Condo,Portage Park
4030,41.94602,-87.65775,440000.0,Townhouse,Lakeview
4031,41.789814,-87.62185,90000.0,Condo,Washington Park
4032,41.880894,-87.62734,255000.0,Condo,Loop
4033,41.891045,-87.62343,350000.0,Condo,Near North Side
4034,41.763954,-87.58865,41000.0,Condo,South Shore
4035,41.958893,-87.65656,248000.0,Condo,Uptown
4036,41.89743,-87.65408,620000.0,Townhouse,Goose Island
4037,41.941704,-87.74815,55000.0,Condo,Portage Park
4038,41.783913,-87.60419,261000.0,Townhouse,Woodlawn
4039,41.907364,-87.67072,435000.0,Condo,Wicker Park
4040,41.906925,-87.63233,250000.0,Condo,Near North Side
4041,41.941315,-87.658134,205000.0,Condo,
4042,41.893143,-87.62064,425000.0,Condo,Near North Side
4043,41.936676,-87.678055,372000.0,Condo,Roscoe Village
4044,41.89781,-87.634926,422500.0,Condo,Near North Side
4045,41.96695,-87.69093,325000.0,Condo,Ravenswood
4046,41.901337,-87.62888,350000.0,Condo,Near North Side
4047,41.89852,-87.64342,290000.0,Condo,Near North Side
4048,41.960136,-87.64769,92000.0,Condo,Uptown
4049,41.957195,-87.78724,139000.0,Condo,Dunning
4050,41.892193,-87.666336,554000.0,Condo,Goose Island
4051,41.886562,-87.62159,397500.0,Condo,Loop
4052,41.91286,-87.68558,445000.0,Condo,West Town
4053,41.877964,-87.62488,792000.0,Condo,Loop
4054,41.99719,-87.65489,97000.0,Condo,Edgewater
4055,41.895195,-87.6434,424000.0,Condo,Near North Side
4056,41.89102,-87.67792,331000.0,Condo,Ukranian Village
4057,41.93357,-87.66393,391500.0,Condo,
4058,41.92777,-87.65786,375500.0,Condo,DePaul
4059,41.90875,-87.69,335000.0,Condo,West Town
4060,41.93607,-87.67788,382000.0,Condo,Roscoe Village
4061,41.9096,-87.68028,375000.0,Condo,Wicker Park
4062,41.93523,-87.63962,200000.0,Condo,
4063,41.906925,-87.63233,218000.0,Condo,Near North Side
4064,41.910076,-87.63239,235000.0,Condo,Near North Side
4065,41.91804,-87.63696,225000.0,Condo,Lincoln Park
4066,42.02044,-87.66776,90000.0,Condo,Rogers Park
4067,41.94195,-87.64075,335000.0,Condo,
4068,41.900356,-87.67072,372000.0,Condo,Wicker Park
4069,41.87629,-87.64172,331500.0,Condo,
4070,41.981674,-87.65449,168000.0,Condo,Edgewater
4071,41.9092,-87.68807,340000.0,Condo,West Town
4072,41.933296,-87.66026,425000.0,Condo,
4073,41.920315,-87.656204,246000.0,Condo,DePaul
4074,41.898388,-87.67256,390000.0,Condo,Ukranian Village
4075,41.93411,-87.65913,830000.0,Condo,
4076,41.8979,-87.62123,360000.0,Condo,Near North Side
4077,41.98413,-87.66318,180000.0,Condo,Edgewater
4078,41.96302,-87.665375,362000.0,Condo,Ravenswood
4079,41.958168,-87.64856,100000.0,Condo,Uptown
4080,41.861996,-87.626915,320000.0,Condo,Near South Side
4081,41.98105,-87.65449,114500.0,Condo,Edgewater
4082,41.898045,-87.68476,469000.0,Condo,West Town
4083,41.967304,-87.66308,225000.0,Condo,Uptown
4084,41.93204,-87.67677,395000.0,Condo,DePaul
4085,41.945316,-87.66919,569000.0,Condo,
4086,41.943127,-87.654564,439000.0,Condo,
4087,41.94675,-87.665474,340000.0,Condo,
4088,41.911015,-87.68516,327000.0,Condo,West Town
4089,41.908245,-87.62974,274000.0,Condo,Near North Side
4090,41.97859,-87.67364,195000.0,Condo,Edgewater
4091,41.859406,-87.62036,412000.0,Condo,Near South Side
4092,41.9476,-87.64892,375500.0,Condo,
4093,41.871548,-87.68655,70000.0,Condo,Tri-Taylor
4094,41.92489,-87.637665,366000.0,Condo,Lincoln Park
4095,41.98042,-87.80802,89000.0,Condo,Norwood Park
4096,41.926205,-87.68702,360000.0,Townhouse,Bucktown
4097,41.977028,-87.6902,105000.0,Condo,Lincoln Square
4098,41.896458,-87.69656,325000.0,Condo,West Town
4099,41.888947,-87.626305,640000.0,Condo,Near North Side
4100,41.9013,-87.66514,685000.0,Condo,Goose Island
4101,41.976665,-87.68019,135500.0,Condo,Lincoln Square
4102,41.917774,-87.63945,394000.0,Townhouse,Lincoln Park
4103,41.90019,-87.67558,447000.0,Condo,Wicker Park
4104,41.922977,-87.64187,474000.0,Condo,Lincoln Park
4105,41.91804,-87.63696,292000.0,Condo,Lincoln Park
4106,41.93298,-87.69474,327500.0,Condo,Avondale
4107,41.87802,-87.658516,711000.0,Condo,
4108,41.903458,-87.627525,176000.0,Condo,Near North Side
4109,41.882664,-87.660126,615000.0,Condo,
4110,41.93247,-87.64999,286000.0,Condo,DePaul
4111,41.897915,-87.67307,513000.0,Condo,Ukranian Village
4112,41.911064,-87.67222,248000.0,Condo,Wicker Park
4113,41.940655,-87.639885,155000.0,Condo,
4114,42.00585,-87.6627,170000.0,Condo,Rogers Park
4115,41.938606,-87.640724,432500.0,Condo,
4116,41.895348,-87.62721,963000.0,Condo,Near North Side
4117,41.901093,-87.674385,510000.0,Condo,Wicker Park
4118,41.91851,-87.6409,375000.0,Condo,Lincoln Park
4119,41.95676,-87.652374,475000.0,Condo,Uptown
4120,41.79401,-87.58989,355000.0,Condo,Hyde Park
4121,41.89595,-87.69324,300000.0,Condo,West Town
4122,41.908115,-87.669,472000.0,Condo,Wicker Park
4123,41.972935,-87.66094,310000.0,Condo,Uptown
4124,41.93215,-87.642746,150000.0,Condo,Lincoln Park
4125,41.91475,-87.683754,150000.0,Condo,Bucktown
4126,41.92573,-87.65052,261500.0,Condo,DePaul
4127,41.93066,-87.642456,235000.0,Condo,Lincoln Park
4128,41.857048,-87.61942,572500.0,Townhouse,Near South Side
4129,42.00737,-87.708046,72500.0,Condo,West Rogers Park
4130,41.90542,-87.63046,355000.0,Condo,Near North Side
4131,41.954292,-87.64716,143000.0,Condo,
4132,41.88501,-87.61481,309000.0,Condo,Loop
4133,41.89016,-87.65544,449000.0,Condo,Goose Island
4134,41.89781,-87.634926,335000.0,Condo,Near North Side
4135,41.95781,-87.65011,287500.0,Condo,Uptown
4136,41.906376,-87.68993,310000.0,Condo,West Town
4137,41.806602,-87.58658,89000.0,Condo,Kenwood
4138,41.923527,-87.63742,500000.0,Condo,Lincoln Park
4139,41.832954,-87.60905,60000.0,Condo,Douglas
4140,41.926075,-87.66369,485000.0,Condo,DePaul
4141,41.898563,-87.67624,365000.0,Condo,Ukranian Village
4142,41.951008,-87.80677,61000.0,Condo,Dunning
4143,41.909607,-87.63247,227000.0,Condo,Near North Side
4144,41.91582,-87.669815,465000.0,Condo,Bucktown
4145,41.923527,-87.63742,279500.0,Condo,Lincoln Park
4146,41.944263,-87.71923,275000.0,Townhouse,Avondale
4147,41.93916,-87.66068,450500.0,Condo,
4148,41.887157,-87.64463,570000.0,Condo,
4149,41.930943,-87.64689,650000.0,Condo,Lincoln Park
4150,41.90529,-87.63349,185000.0,Condo,Near North Side
4151,42.014008,-87.67044,45000.0,Condo,Rogers Park
4152,41.944397,-87.66965,505000.0,Condo,
4153,42.00563,-87.820076,82000.0,Condo,Edison Park
4154,41.89059,-87.65536,390000.0,Condo,Goose Island
4155,41.9539,-87.685104,425000.0,Condo,North Center
4156,41.886246,-87.64178,330000.0,Condo,
4157,41.9168,-87.73363,27000.0,Condo,Hermosa
4158,41.930172,-87.65219,388000.0,Condo,DePaul
4159,41.92743,-87.661804,715000.0,Condo,DePaul
4160,41.91834,-87.656624,410000.0,Condo,DePaul
4161,41.96487,-87.719025,150000.0,Condo,Albany Park
4162,41.91168,-87.6864,500000.0,Condo,West Town
4163,41.95765,-87.65656,246000.0,Condo,Uptown
4164,41.915936,-87.70431,69700.0,Condo,Logan Square
4165,41.945705,-87.64971,469000.0,Condo,
4166,41.966675,-87.71619,172500.0,Condo,Albany Park
4167,41.96026,-87.65589,395000.0,Condo,Uptown
4168,41.990616,-87.66294,130000.0,Condo,Edgewater
4169,41.886036,-87.69681,60000.0,Condo,East Garfield Park
4170,42.009174,-87.70667,90000.0,Condo,West Rogers Park
4171,41.879787,-87.62563,1200000.0,Condo,Loop
4172,41.897957,-87.67255,425000.0,Condo,Ukranian Village
4173,41.890232,-87.618164,260000.0,Condo,
4174,42.01289,-87.67878,171000.0,Condo,Rogers Park
4175,41.972908,-87.675095,442000.0,Condo,Ravenswood
4176,41.93965,-87.68382,465000.0,Condo,Roscoe Village
4177,41.946907,-87.644325,209500.0,Condo,
4178,41.957268,-87.78859,135000.0,Condo,Dunning
4179,42.00488,-87.66007,277000.0,Condo,Rogers Park
4180,41.916477,-87.70746,222500.0,Condo,Logan Square
4181,41.908283,-87.68876,333500.0,Condo,West Town
4182,41.931206,-87.64244,183000.0,Condo,Lincoln Park
4183,41.93564,-87.671165,745000.0,Townhouse,
4184,41.94153,-87.659325,356000.0,Condo,
4185,41.977966,-87.668755,190000.0,Condo,Edgewater
4186,41.97152,-87.694084,319000.0,Condo,Ravenswood
4187,41.917248,-87.635704,412000.0,Condo,Lincoln Park
4188,42.01646,-87.66338,108000.0,Condo,Rogers Park
4189,41.7785,-87.592026,94500.0,Condo,Woodlawn
4190,41.874584,-87.6954,86000.0,Condo,East Garfield Park
4191,41.915,-87.639084,775000.0,Condo,Lincoln Park
4192,41.95344,-87.66464,370000.0,Condo,
4193,41.905113,-87.626205,235000.0,Condo,Near North Side
4194,41.901337,-87.62888,240000.0,Condo,Near North Side
4195,41.969257,-87.704895,103000.0,Condo,Albany Park
4196,41.901726,-87.66954,576000.0,Condo,Wicker Park
4197,41.992744,-87.654335,285000.0,Condo,
4198,41.93937,-87.684555,423000.0,Condo,Roscoe Village
4199,41.894543,-87.65879,322000.0,Condo,Goose Island
4200,41.944347,-87.64147,215000.0,Condo,
4201,41.80493,-87.58581,115000.0,Condo,Kenwood
4202,41.962566,-87.67916,265000.0,Condo,Ravenswood
4203,41.943104,-87.663506,413000.0,Condo,
4204,41.8054,-87.619286,115000.0,Condo,Grand Boulevard
4205,41.886024,-87.63373,120000.0,Condo,Loop
4206,41.926117,-87.65078,185000.0,Condo,DePaul
4207,41.805946,-87.61991,105500.0,Condo,Grand Boulevard
4208,41.880154,-87.65616,675000.0,Townhouse,
4209,41.938286,-87.639885,140000.0,Condo,
4210,41.9948,-87.65796,73000.0,Condo,Edgewater
4211,41.963955,-87.65084,240000.0,Condo,Uptown
4212,41.88016,-87.68186,215000.0,Condo,
4213,41.966606,-87.66068,290000.0,Condo,Uptown
4214,41.96728,-87.66517,194000.0,Condo,Uptown
4215,41.87935,-87.64882,292000.0,Condo,
4216,41.822952,-87.61015,31000.0,Townhouse,Grand Boulevard
4217,41.89017,-87.65427,190000.0,Condo,Goose Island
4218,41.939144,-87.66187,780000.0,Condo,
4219,42.008778,-87.665,89000.0,Condo,Rogers Park
4220,41.99282,-87.68814,115000.0,Condo,West Rogers Park
4221,41.980457,-87.84519,200000.0,Condo,O'Hare
4222,41.933483,-87.6785,308000.0,Condo,Roscoe Village
4223,41.937973,-87.6399,610000.0,Condo,
4224,41.93924,-87.67021,350000.0,Condo,
